movie_id,imdb_id,title,original_title,status,original_language,adult,video,release_date,release_year,release_month,release_day_of_week,budget,revenue,net_profit,roi,runtime,movie_popularity,vote_average,vote_count,collection_name,is_part_of_franchise,primary_genre,primary_production_company,primary_country,director_name,cast,overview,tagline
177,tt0101889,The Fisher King,The Fisher King,Released,en,False,False,1991-09-20,1991.0,9.0,5.0,24000000,41895491,17895491,1.7456454583333334,138,5.062,7.3,1508,,0,Drama,TriStar Pictures,United States,Terry Gilliam,"Robin Williams, Jeff Bridges, Amanda Plummer, Mercedes Ruehl, Michael Jeter, William Jay Marshall, Chris Howell, Adam Bryant, Paul Lombardi, David Hyde Pierce, Ted Ross, Lara Harris, Warren Olney, Frazer Smith, Kathy Najimy, Harry Shearer, Melinda Culea, James Remini, Mark Bowden, John Ottavino, Brian Michaels, Jayce Bartok, Dan Futterman, Bradley Gregg, William Preston, Al Fann, Stephen Bridgewater, John Heffernan, Richard LaGravenese, Anita Dangler, Mark Bringelson, Johnny Paganelli, Diane Robin, Benjamin Redman, Lisa Blades, Christian Clemenson, Carlos Carrasco, Joe Jamrog, John de Lancie, Lou Hancock, Caroline Cromelin, Kathleen Bridget Kelly, Pat Fraley, Mel Bourne, Kristen Connors, Jack Mulcahy, Tom Waits, Craig 'Radio Man' Castaldo",Two troubled men face their terrible destinies and events of their past as they join together on a mission to find the Holy Grail and thus to save themselves.,"A Modern Day Tale About The Search For Love, Sanity, Ethel Merman And The Holy Grail."
178,tt0109303,Blown Away,Blown Away,Released,en,False,False,1994-07-01,1994.0,7.0,5.0,28000000,30156002,2156002,1.0770000714285715,121,4.685,6.2,640,,0,Action,Metro-Goldwyn-Mayer,United States,Stephen Hopkins,"Jeff Bridges, Tommy Lee Jones, Suzy Amis, Lloyd Bridges, Forest Whitaker, Stephi Lineburg, John Finn, Caitlin Clarke, Christofer de Oni, Loyd Catlett, Ruben Santiago-Hudson, Lucinda Weist, Cuba Gooding Jr., Mike Starr, Brendan Burns, Tricia Heine, Josh McLaglen, Robert 'Bobby Z' Zajonc, Alan D. Purwin, David B. Nowell, Dee Nelson, Ed O'Keefe, Craig Richard Nelson, David U. Hodges, Josh McLaglen, Ken Kerman, Judd Daniel King, Chris O'Neill, Whitney Cline, Michael Macklin, Sara Edwards, Evelyn Lee-Jones, Mark Berry, Faleena Hopkins, Michael J. Reynolds, Larry Reynolds, Terry O'Shea, George Landers, John Farrell","Blown Away tells the story of Jimmy Dove, who works for the Boston bomb squad. Shortly after Dove leaves the force, his partner is killed by a bomb that Dove thinks might have been made by someone he knows.",5. 4. 3. 2. 1......Time's Up.
179,tt0373926,The Interpreter,The Interpreter,Released,en,False,False,2005-04-08,2005.0,4.0,5.0,80000000,162944923,82944923,2.0368115375,128,5.631,6.3,1627,,0,Thriller,Universal Pictures,Germany,Sydney Pollack,"Nicole Kidman, Sean Penn, Catherine Keener, Jesper Christensen, Yvan Attal, Earl Cameron, George Harris, Michael Wright, Clyde Kusatsu, Eric Keenleyside, Hugo Speer, Maz Jobrani, Yusuf Gatewood, Curtiss Cook, Byron Utley, Robert Clohessy, Terry Serpico, David Fonteno, John Knox, David Zayas, Lynne Deragon, Christopher Evan Welch, Manuel Mawelele, Dino Mulima, Litto, Adrian Martinez, Tsai Chin, Francine Roussel, Enid Graham, Lou Ferguson, Okwui Okpokwasili, Vladimir Bibic, Jacques Sebag, Pietro González, Patrick Ssenjovu, Michael McGrath, Paul de Sousa, Chris McKinney, Martha Elliott, Jim Ward, Trevor Archer, Ricardo Walker, Harry O'Reilly, Kirby Mitchell, Guy A. Fortt, Ramsey Faragallah, John Di Benedetto, Bridget L. Doerksen, Ana Maria Lupo, Nelson Landrieu, Leonid Citer, Satish Joshi, Sophie Traub, Monty Ashton-Lewis, Pat Kiernan, Margot Staub, Harry Prichett, Ed Onipede Blunt, Diane Winter, Gerry Robert Byrne, Lisa Marie Palmieri, Brevard Hudson, Sydney Pollack, Michael Arthur, Hélène Cardona, Wayne Chang, Dana Eskelson, Von Decarlo","After Silvia Broome, an interpreter at United Nations headquarters, overhears plans of an assassination, an American Secret Service agent is sent to investigate.",The truth needs no translation.
180,tt0181689,Minority Report,Minority Report,Released,en,False,False,2002-06-20,2002.0,6.0,4.0,102000000,358372926,256372926,3.5134600588235294,145,12.743,7.4,9858,,0,Action,DreamWorks Pictures,United States,Steven Spielberg,"Tom Cruise, Colin Farrell, Samantha Morton, Max von Sydow, Lois Smith, Peter Stormare, Tim Blake Nelson, Steve Harris, Kathryn Morris, Mike Binder, Daniel London, Neal McDonough, Jessica Capshaw, Patrick Kilpatrick, Jessica Harper, Ashley Crow, Arye Gross, Richard Coca, Keith Campbell, Kirk B.R. Woller, Klea Scott, Frank Grillo, Anna Maria Horsford, Sarah Simmons, Eugene Osment, James Henderson, Vené L. Arcoraci, Erica Ford, Keith Flippen, Nathan Taylor, Radmar Agana Jao, Karina Logue, Elizabeth Anne Smith, Victoria Garcia-Kelleher, Jim Rash, Stephen Ramsey, Tom Choi, Tom Whitenight, William Morts, Michael Dickman, Matthew Dickman, George D. Wallace, Ann Ryerson, Tyler Patrick Jones, Dominic Scott Kay, Joel Gretsch, Bertell Lawrence, Jason Antoon, William Mesnik, Scott Frank, Severin Wunderman, Max Trumpower, Allie Raye, Rocael Leiva, Nicholas Edwin Barb, Catfish Bates, Caroline Lagerfelt, Danny Parker-Lopes, Vanessa Cedotal, Katy Boyer, Adrianna Kamosa, Kari Gordon, Elizabeth Kamosa, Raquel Gordon, Laurel Kamosa, Fiona Hale, Pamela Roberts, Clement Blake, Jerry Perchesky, Victor Raider-Wexler, Nancy Linehan Charles, Nadia Axakowsky, Dude Walker, Tony Hill, Drakeel Burns, William Mapother, Morgan Hasson, Andrew Sandler, Bonnie Morgan, Kathi Copeland, Ana Maria Quintana, Lucille M. Oliver, Gene Wheeler, Tonya Ivey, David Stifel, Kurt Sinclair, Rebecca Ritz, Beverly Morgan, John Bennett, Maureen Dunn, Ron Ulstad, Blake Bashoff, David Doty, Gina Gallego, David Hornsby, Anne Judson-Yager, Meredith Monroe, Benita Krista Nall, Shannon O'Hurley, Jorge-Luis Pallo, Elizabeth Payne, Ethan Sherman, Jarah Mariano, Miles Dinsmoor, Vanessa Asbert, Paul Thomas Anderson, Cameron Crowe, Cameron Diaz","John Anderton is a top 'Precrime' cop in the late-21st century, when technology can predict crimes before they're committed. But Anderton becomes the quarry when another investigator targets him for a murder charge.",Everybody runs.
182,tt0452624,The Good German,The Good German,Released,en,False,False,2006-12-15,2006.0,12.0,5.0,32000000,5914908,-26085092,0.184840875,108,5.446,5.8,362,,0,Drama,Section Eight,United States,Steven Soderbergh,"George Clooney, Cate Blanchett, Tobey Maguire, Beau Bridges, Tony Curran, Leland Orser, Jack Thompson, Robin Weigert, Ravil Isyanov, Christian Oliver, Dave Power, Don Pugsley, Dominic Comperatore, John Roeder, J. Paul Boehmer, Igor Korošec, Boris Kievsky, Vladimir Kulikov, Yevgeniy Narovlyanskiy, Aleksandr Sountsov, Dean Misch, Justin Misch, Tom Cummins, Brandon Keener, Gian Franco Tordi, David Willis, Alexandra Carter, Alec Gray, Zvonimir Hace, Sten Jacobs, Dmitriy Karpov, Ian Novotny, Spiro Papas, Patrick Tatten, Stephen Wheeler",An American journalist arrives in Berlin just after the end of World War Two. He becomes involved in a murder mystery surrounding a dead GI who washes up at a lakeside mansion during the Potsdam negotiations between the Allied powers. Soon his investigation connects with his search for his married pre-war German lover.,"If war is Hell, then what comes after?"
183,tt0098663,The Wizard,The Wizard,Released,en,False,False,1989-12-15,1989.0,12.0,5.0,6000000,14278900,8278900,2.3798166666666667,100,2.817,6.1,355,,0,Adventure,Universal Pictures,United States,Todd Holland,"Luke Edwards, Vince Trankina, Wendy Phillips, Dea McAllister, Sam McMurray, Beau Bridges, Fred Savage, Christian Slater, Will Seltzer, Roy Conrad, Jenny Lewis, Roderick Dexter, Ray Bickel, Chuck Skinner, W.K. Cowan, William C. Thompson, Sonny Dukes, T. Dan Hopkins, Jason Oliver Lipsett, Rowden Metzger, Preston Lee, Beth Grant, Gregor Hesse, Jackey Vinson, Tom Kerley, Frank McRae, Gene Skillen, Blair Anthony, Thomas Stanczyk, Jacqueline Lear, Valana C. Hatter, Terri Lynn Neish, Lee Arenberg, Steven Grives, Marisa DeSimone, Zed Frizzelle, Jim Pirri, David D'Ovidio, Neo Edmund, Candace Hill, Tobey Maguire","A boy and his brother run away from home and hitch cross-country, with help from a girl they meet, to compete in the ultimate video game championship.",It's more than a game...it's the chance of a lifetime.
184,tt0119396,Jackie Brown,Jackie Brown,Released,en,False,False,1997-12-25,1997.0,12.0,4.0,12000000,74727492,62727492,6.227291,154,11.011,7.4,7071,,0,Drama,Miramax,United States,Quentin Tarantino,"Pam Grier, Samuel L. Jackson, Robert De Niro, Bridget Fonda, Michael Keaton, Robert Forster, Michael Bowen, Chris Tucker, LisaGay Hamilton, Tommy Lister Jr., Hattie Winston, Sid Haig, Aimee Graham, Ellis Williams, Tangie Ambrose, T'Keyah Crystal Keymáh, Venessia Valentino, Diana Uribe, Renee Kelly, Elizabeth McInerney, Colleen Mayne, Laura Lovelace, Christine Lydon, Julia Ervin, Juliet Long, Michelle Berube, Gillian White, Candice Briese, Gary Mann, Jeffrey Deedrick, Roy Nesvold, Herbert Hans Wilmsen, Mary Ann Schmidt, Glendon Rich, Denise Crosby, Quentin Tarantino","Jackie Brown is a flight attendant who gets caught in the middle of smuggling cash into the country for her gunrunner boss. When the cops try to use Jackie to get to her boss, she hatches a plan — with help from a bail bondsman — to keep the money for herself.","This Christmas, Santa's got a brand new bag."
185,tt0066921,A Clockwork Orange,A Clockwork Orange,Released,en,False,False,1971-10-28,1971.0,10.0,4.0,2200000,27033812,24833812,12.288096363636363,137,17.781,8.2,14045,,0,Crime,Hawk Films,United Kingdom,Stanley Kubrick,"Malcolm McDowell, Patrick Magee, Carl Duering, Michael Bates, Warren Clarke, James Marcus, Michael Tarn, Miriam Karlin, Adrienne Corri, Sheila Raynor, Philip Stone, Aubrey Morris, Clive Francis, John Clive, Paul Farrell, Michael Gover, Godfrey Quigley, Madge Ryan, Anthony Sharp, Pauline Taylor, Margaret Tyzack, Steven Berkoff, Lindsay Campbell, David Prowse, Barrie Cookson, Jan Adair, Gaye Brown, Peter Burton, John J. Carney, Alec Wallis, John Savident, Vivienne Chandler, Richard Connaught, Prudence Drage, Carol Drinkwater, Lee Fox, Cheryl Grunwald, Gillian Hills, Craig Hunter, Shirley Jaffe, Virginia Wetherell, Neil Wilson, Katya Wyeth, Jack Arrow, Shane Shelton, Norman Gay, Katharina Kubrick, Glenys O'Brien","In a near-future Britain, young Alexander DeLarge and his pals get their kicks beating and raping anyone they please. When not destroying the lives of others, Alex swoons to the music of Beethoven. The state, eager to crack down on juvenile crime, gives an incarcerated Alex the option to undergo an invasive procedure that'll rob him of all personal agency. In a time when conscience is a commodity, can Alex change his tune?","Being the adventures of a young man whose principal interests are rape, ultra-violence and Beethoven."
186,tt0425210,Lucky Number Slevin,Lucky Number Slevin,Released,en,False,False,2006-02-24,2006.0,2.0,5.0,27000000,56300000,29300000,2.085185185185185,110,9.678,7.5,4584,,0,Drama,The Weinstein Company,Canada,Paul McGuigan,"Josh Hartnett, Morgan Freeman, Ben Kingsley, Lucy Liu, Bruce Willis, Stanley Tucci, Mykelti Williamson, Peter Outerbridge, Michael Rubenfeld, Kevin Chamberlin, Dorian Missick, Scott Gibson, Corey Stoll, Robert Forster, Sam Jaeger, Danny Aiello, Jennifer Miller, Janet Lane, Oliver Davis, Sebastien Roberts, Darren Marsman, Gerry Mendicino, Matthew G. Taylor, Shira Leigh, Daniel Kash, Dmitry Chepovetsky, Nicholas Rice, Howard Jerome","Slevin is mistakenly put in the middle of a personal war between the city’s biggest criminal bosses. Under constant watch, Slevin must try not to get killed by an infamous assassin and come up with an idea of how to get out of his current dilemma.",Wrong time. Wrong place. Wrong number.
187,tt0401792,Sin City,Sin City,Released,en,False,False,2005-04-01,2005.0,4.0,5.0,40000000,158733820,118733820,3.9683455,124,9.471,7.5,9004,Sin City Collection,1,Thriller,Miramax,United States,"Frank Miller, Robert Rodriguez","Bruce Willis, Jessica Alba, Clive Owen, Mickey Rourke, Rutger Hauer, Benicio del Toro, Alexis Bledel, Michael Madsen, Powers Boothe, Nick Stahl, Devon Aoki, Michael Clarke Duncan, Rosario Dawson, Carla Gugino, Josh Hartnett, Jaime King, Brittany Murphy, Elijah Wood, Jude Ciccolella, Jeff Dashnaw, Jesse De Luna, Jason Douglas, Tommy Flanagan, Rick Gomez, David H. Hickey, Greg Ingram, Nicky Katt, Helen Kirk, John McLeod, Lisa Marie Newmyer, Tommy Nix, Nick Offerman, Marco Perella, Randal Reeder, Jeff Schwan, Marley Shelton, Frank Miller, Korey Simeone, Paul T. Taylor, Rico Torres, Makenzie Vega, Arie Verveen, Patricia Vonne, Ethan Maniquis, Ken Thomas, Chris Warner, Ethan Rains, Cara D. Briggs, Christina Frankenfield, Evelyn Hurley, Jason McDonald, Clark Middleton, David Alex Ruiz, Scott Teeters, Sam Ray, Ryan Rutledge, Shaun Wainwright-Branigan, J.D. Young, Danny Wynands","Welcome to Sin City. This town beckons to the tough, the corrupt, the brokenhearted. Some call it dark… Hard-boiled. Then there are those who call it home — Crooked cops, sexy dames, desperate vigilantes. Some are seeking revenge, others lust after redemption, and then there are those hoping for a little of both. A universe of unlikely and reluctant heroes still trying to do the right thing in a city that refuses to care.",There is no justice without sin.
189,tt0458481,Sin City: A Dame to Kill For,Sin City: A Dame to Kill For,Released,en,False,False,2014-08-20,2014.0,8.0,3.0,65000000,39407616,-25592384,0.6062710153846154,102,29.674,6.4,4242,Sin City Collection,1,Action,Miramax,United States,"Robert Rodriguez, Frank Miller","Jessica Alba, Bruce Willis, Mickey Rourke, Josh Brolin, Joseph Gordon-Levitt, Eva Green, Rosario Dawson, Powers Boothe, Dennis Haysbert, Ray Liotta, Stacy Keach, Jaime King, Christopher Lloyd, Jamie Chung, Jeremy Piven, Christopher Meloni, Juno Temple, Marton Csokas, Jude Ciccolella, Julia Garner, Lady Gaga, Alexa PenaVega, Patricia Vonne, Bart Fletcher, Alejandro Rose-Garcia, Samuel Davis, Mike Davis, Kimberly Cox, Alcides Dias, Vincent Fuentes, Billy Blair, Rob Franco, Daylon Walton, Eloise DeJoria, Bob Schreck, Lawrence Varnado, Jimmy Gonzales, Tommy Townsend, Robert Lott, Gregory Kelly, Patrick Sane, Greg Ingram, Will Beinbrink, Dimitrius Pulido, John Wirt, Emmy Robbin, Luis Albert Acevedo Jr., Christian Bowman, Johnny Reno, Callie Hernandez, Kea Ho, Robert Rodriguez",Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,Walk down the right back alley in Sin City and you can find anything...
192,tt0091605,The Name of the Rose,The Name of the Rose,Released,en,False,False,1986-09-24,1986.0,9.0,3.0,18000000,77200000,59200000,4.288888888888889,130,10.882,7.5,3376,,0,Drama,Constantin Film,Germany,Jean-Jacques Annaud,"Sean Connery, Christian Slater, Helmut Qualtinger, Elya Baskin, Michael Lonsdale, Volker Prechtel, Feodor Chaliapin Jr., William Hickey, Michael Habeck, Urs Althaus, Valentina Vargas, Ron Perlman, Leopoldo Trieste, Franco Valobra, Vernon Dobtcheff, Donald O'Brien, Andrew Birkin, F. Murray Abraham, Lucien Bodard, Peter Berling, Pete Lancaster, Lars Bodin-Jorgensen, Giordano Falzoni, Franco Adducci, Niko Brücher, Aristide Caporale, Fabio Carfora, Francesco Scali, Peter Clös, Mario Diano, Franco Pistoni, Maria Tedeschi, Valerio Isidori, Luigi Leoni, Armando Marra, Ludger Pistor, Franco Diogene, Dwight Weist, Franco Marino, Kim Rossi Stuart","14th-century Franciscan monk William of Baskerville and his young novice arrive at a conference to find that several monks have been murdered under mysterious circumstances. To solve the crimes, William must rise up against the Church's authority and fight the shadowy conspiracy of monastery monks using only his intelligence; which is considerable.","Who, in the name of God, is getting away with murder?"
193,tt0111280,Star Trek: Generations,Star Trek: Generations,Released,en,False,False,1994-11-18,1994.0,11.0,5.0,38000000,118071125,80071125,3.1071348684210527,118,7.122,6.5,1534,Star Trek: The Next Generation Collection,1,Adventure,Paramount Pictures,United States,David Carson,"Patrick Stewart, Jonathan Frakes, Brent Spiner, LeVar Burton, Michael Dorn, Gates McFadden, Marina Sirtis, William Shatner, Malcolm McDowell, James Doohan, Walter Koenig, Alan Ruck, Thomas Dekker, Cameron Oppenheimer, Jenette Goldstein, Tim Russ, Brian Thompson, Patti Yasutake, Jacqueline Kim, Thomas Kopache, Glenn Morshower, Michael Mack, Dendrie Taylor, Granville Ames, Barbara March, Gwynyth Walsh, Kim Braden, Christopher James Miller, Majel Barrett, Kristopher Logan, Whoopi Goldberg, Lynn Salvatori, Tracee Cocco",Captain Jean-Luc Picard and the crew of the Enterprise-D find themselves at odds with the renegade scientist Soran who is destroying entire star systems. Only one man can help Picard stop Soran's scheme...and he's been dead for seventy-eight years.,Two captains. One destiny.
194,tt0211915,Amélie,Le Fabuleux Destin d'Amélie Poulain,Released,fr,False,False,2001-04-25,2001.0,4.0,3.0,10000000,173921954,163921954,17.3921954,122,17.38,7.9,12584,,0,Comedy,UGC,Germany,Jean-Pierre Jeunet,"Audrey Tautou, Mathieu Kassovitz, Rufus, Serge Merlin, Jamel Debbouze, Clotilde Mollet, Claire Maurier, Isabelle Nanty, Dominique Pinon, Artus de Penguern, Yolande Moreau, Urbain Cancelier, Lorella Cravotta, Maurice Bénichou, Michel Robin, Andrée Damant, Claude Perron, Armelle, Ticky Holgado, André Dussollier, Eugène Berthier, Charles-Roger Bour, Kevin Dias, Flora Guiet, Amaury Babault, Marion Pressburger, Luc Palun, Fabienne Chaudat, Dominique Bettenfeld, Jacques Viala, Fabien Béhar, Jonathan Joss, Jean-Pierre Becker, Jean Darie, Thierry Gibault, François Bercovici, Franck Monier, Guillaume Viry, Valérie Zarrouk, Marie-Laure Descoureaux, Sophie Tellier, Gérald Weingand, François Viaur, Paule Daré, Marc Amyot, Myriam Labbé, Jean Rupert, Frankie Pain, Julianna Kovacs, Philippe Paimblanc, Mady Malroux, Monette Malroux, Robert Gendreu, Valériane de Villeneuve, Isis Peyrade, Raymonde Heudeline, Christiane Bopp, Thierry Arfeuillères, Jerry Lucas, Patrick Paroux, François Aubineau, Philippe Beautier, Karine Asure, Régis Iacono, Franck-Olivier Bonnet, Alain Floret, Jean-Pol Brissart, Frédéric Mitterrand, Laurent Delpit, Manoush, Jacques Thébault, Dean Baykan, Clément Chebli, Eloïse Labro","At a tiny Parisian café, the adorable yet painfully shy Amélie accidentally discovers a gift for helping others. Soon Amelie is spending her days as a matchmaker, guardian angel, and all-around do-gooder. But when she bumps into a handsome stranger, will she find the courage to become the star of her very own love story?",She’ll change your life.
196,tt0099088,Back to the Future Part III,Back to the Future Part III,Released,en,False,False,1990-05-25,1990.0,5.0,5.0,40000000,244527583,204527583,6.113189575,119,13.187,7.5,11735,Back to the Future Collection,1,Adventure,Universal Pictures,United States,Robert Zemeckis,"Michael J. Fox, Christopher Lloyd, Mary Steenburgen, Thomas F. Wilson, Lea Thompson, Elisabeth Shue, Matt Clark, Richard Dysart, Pat Buttram, Harry Carey Jr., Dub Taylor, James Tolkan, Marc McClure, Wendie Jo Sperber, Jeffrey Weissman, Christopher Wynne, Sean Sullivan, Mike Watson, Hugh Gillin, Burton Gilliam, Bill McKinney, Donovan Scott, Flea, J.J. Cohen, Ricky Dean Logan, Marvin J. McIntyre, Kaleb Henley, Todd Cameron Brown, Dannel Evans, Kevin Holloway, Michael Higgins, Leslie A. Prickett, Dean Cundey, Jo B. Cummings, Steve McArthur, John Ickes, James A. Rammel, Michael Klastorin, Michael Mills, Kenny Myers, Brad McPeters, Phinnaes D., Rod Kuehne, Leno Fletcher, Joey Newington, Larry Ingold, Tim Konrad, Glenn Fox","The final installment finds Marty digging the trusty DeLorean out of a mineshaft and looking for Doc in the Wild West of 1885. But when their time machine breaks down, the travelers are stranded in a land of spurs. More problems arise when Doc falls for pretty schoolteacher Clara Clayton, and Marty tangles with Buford Tannen.",They've saved the best trip for last... But this time they may have gone too far.
